"time","VA.mean_value"
"2024-01-31T14:56:00.000+04:00","15.458333333333334"
"2024-01-31T20:00:00.000+04:00","15.413793103448276"
"2024-02-01T01:04:00.000+04:00","15.303030303030303"
"2024-02-01T06:08:00.000+04:00","15.136363636363637"
"2024-02-01T11:12:00.000+04:00","14.88888888888889"
"2024-02-01T16:16:00.000+04:00","14.944444444444445"
"2024-02-01T21:20:00.000+04:00","15.121212121212121"
"2024-02-02T02:24:00.000+04:00","14.933333333333334"
"2024-02-02T07:28:00.000+04:00","14.615384615384615"
"2024-02-02T12:32:00.000+04:00","15.2"
"2024-02-02T17:36:00.000+04:00","15.25925925925926"
"2024-02-02T22:40:00.000+04:00","15.08695652173913"
"2024-02-03T03:44:00.000+04:00","15.125"
"2024-02-03T08:48:00.000+04:00","14.68"
"2024-02-03T13:52:00.000+04:00","15"
"2024-02-03T18:56:00.000+04:00","14.833333333333334"
"2024-02-04T00:00:00.000+04:00","14.64"
"2024-02-04T05:04:00.000+04:00","15.423076923076923"
"2024-02-04T10:08:00.000+04:00","15.346153846153847"
"2024-02-04T15:12:00.000+04:00","15.136363636363637"
"2024-02-04T20:16:00.000+04:00","15.4"
"2024-02-05T01:20:00.000+04:00","15.318181818181818"
"2024-02-05T06:24:00.000+04:00","15.233333333333333"
"2024-02-05T11:28:00.000+04:00","18.555555555555557"
"2024-02-05T16:32:00.000+04:00","34.08571428571429"
"2024-02-05T21:36:00.000+04:00","15.344827586206897"
"2024-02-06T02:40:00.000+04:00","15.41025641025641"
"2024-02-06T07:44:00.000+04:00","23.57894736842105"
"2024-02-06T12:48:00.000+04:00","33.375"
"2024-02-06T17:52:00.000+04:00","17"
"2024-02-06T22:56:00.000+04:00","15.192307692307692"
"2024-02-07T04:00:00.000+04:00","15.411764705882353"
"2024-02-07T09:04:00.000+04:00","32.775"
"2024-02-07T14:08:00.000+04:00","29.666666666666668"
"2024-02-07T19:12:00.000+04:00","13.411764705882353"
"2024-02-08T00:16:00.000+04:00","13.333333333333334"
"2024-02-08T05:20:00.000+04:00","13.35483870967742"
"2024-02-08T10:24:00.000+04:00","17.565217391304348"
"2024-02-08T15:28:00.000+04:00","13.076923076923077"
"2024-02-08T20:32:00.000+04:00","13.102564102564102"
"2024-02-09T01:36:00.000+04:00","13.157894736842104"
"2024-02-09T06:40:00.000+04:00","13.176470588235293"
"2024-02-09T11:44:00.000+04:00","13.17142857142857"
"2024-02-09T16:48:00.000+04:00","12.954545454545455"
"2024-02-09T21:52:00.000+04:00","13.166666666666666"
"2024-02-10T02:56:00.000+04:00","13.416666666666666"
